ID,LTV,CLTV,Orig_Bal,Orig_Date,Orig_Term,Orig_Rate,State,FICO,Occupancy,Type
3808,80,100,105200,24-08-2006,360,8.25,IL,659,Owner Occupied,ARM
4139,80,100,105200,31-08-2006,360,9.85,TX,648,Owner Occupied,ARM
156,75,75,105000,18-08-2006,360,9.25,NC,533,Owner Occupied,ARM
1534,26.25,26.25,105000,31-08-2006,480,8.4,CA,538,Owner Occupied,ARM
2142,20,100,105000,05-07-2006,360,12,MD,637,Owner Occupied,Fix
2923,75,75,105000,14-08-2006,360,8.75,MD,545,Owner Occupied,Fix
3121,70,70,105000,21-08-2006,360,9.1,NJ,554,Owner Occupied,ARM
667,90,90,104814,24-08-2006,360,7.375,OK,721,Owner Occupied,Fix
192,80,100,104800,31-08-2006,360,9.85,WI,522,Owner Occupied,ARM
15,95,95,104500,29-08-2006,360,9.2,IN,622,Investor Owned,ARM
1347,95,95,104500,24-05-2006,480,9.3,PA,662,Owner Occupied,ARM
1301,80,80,104480,30-08-2006,360,10.85,TX,512,Owner Occupied,Fix
1190,95,95,104452,23-08-2006,360,9.35,TX,610,Owner Occupied,Fix
1418,90,90,104400,30-08-2006,360,8.2,SC,568,Owner Occupied,ARM
616,77.04,77.04,104000,19-05-2006,360,10.75,PA,503,Owner Occupied,ARM
683,86.67,86.67,104000,23-08-2006,360,10.15,MO,541,Owner Occupied,Fix
942,80,80,104000,15-08-2006,360,10,TX,553,Owner Occupied,Fix
1105,80,100,104000,25-08-2006,360,8.4,MO,597,Owner Occupied,ARM
1217,80,100,104000,25-08-2006,360,8.8,IL,605,Owner Occupied,ARM
1224,80,80,104000,31-05-2006,360,7.8,FL,502,Owner Occupied,ARM
1293,20,100,104000,28-06-2006,360,11.9,CA,639,Owner Occupied,Fix
1547,47.27,47.27,104000,01-09-2006,360,8.4,MD,521,Owner Occupied,ARM
1553,80,100,104000,29-08-2006,360,8.5,FL,615,Owner Occupied,ARM
1635,84.73,84.73,104000,31-08-2006,360,8.75,IN,615,Owner Occupied,Fix
1654,65,65,104000,31-08-2006,360,6.875,FL,674,Owner Occupied,Fix
2628,80,80,104000,06-09-2006,360,7.95,FL,654,Second Home ÿÿ,ARM
2761,80,80,104000,21-08-2006,360,9.7,TX,518,Owner Occupied,Fix
2964,80,100,104000,05-09-2006,480,8.425,MO,615,Owner Occupied,ARM
2969,75.36,75.36,104000,17-08-2006,360,8.55,TX,521,Owner Occupied,Fix
4382,49.96,49.96,103609,30-08-2006,360,6.875,FL,664,Owner Occupied,Fix
17,90,90,103500,31-08-2006,240,7.99,OH,628,Owner Occupied,Fix
356,90,90,103500,07-09-2006,480,9.675,MI,572,Owner Occupied,ARM
362,90,90,103500,10-05-2006,360,6.75,PA,721,Owner Occupied,Fix
853,90,90,103500,21-08-2006,360,9.65,GA,526,Owner Occupied,ARM
901,90,100,103500,11-08-2006,360,9.65,TX,615,Investor Owned,ARM
1231,90,100,103500,30-08-2006,360,10.6,WI,569,Owner Occupied,ARM
1814,90,90,103500,11-08-2006,360,8.95,TX,621,Owner Occupied,Fix
1923,90,90,103500,01-09-2006,360,10.65,LA,715,Investor Owned,ARM
2523,90,90,103500,23-08-2006,360,9.9,NC,605,Owner Occupied,ARM
2621,87.71,87.71,103500,24-08-2006,360,10.1,IL,531,Owner Occupied,ARM
2834,90,90,103500,05-09-2006,360,8.75,PA,635,Investor Owned,Fix
3432,90,90,103500,17-08-2006,360,10.6,PA,680,Investor Owned,ARM
4545,90,90,103500,05-09-2006,360,11.25,NM,504,Owner Occupied,ARM
3192,95,95,103455,29-08-2006,360,10.65,TX,586,Owner Occupied,ARM
2988,90,90,103410,29-08-2006,480,8,FL,746,Owner Occupied,ARM
4179,95,95,103075,30-08-2006,480,9.6,MI,555,Owner Occupied,ARM
1993,20,100,103000,05-07-2006,360,12.45,NY,625,Owner Occupied,Fix
447,95,95,102600,30-08-2006,480,10.35,MI,603,Owner Occupied,ARM
1453,90,90,102600,28-08-2006,360,9.65,SC,560,Owner Occupied,Fix
2021,90,90,102600,28-08-2006,360,8.8,OH,566,Owner Occupied,Fix
2893,95,100,102600,28-08-2006,360,9.55,WI,610,Owner Occupied,ARM
3020,90,90,102600,28-08-2006,360,9.5,OH,521,Owner Occupied,Fix
3436,95,95,102600,22-08-2006,480,8.5,OH,629,Owner Occupied,Fix
2422,87.56,87.56,102450,17-05-2006,480,8.65,PA,555,Owner Occupied,ARM
3096,90,90,102447,28-08-2006,360,9.125,WI,549,Owner Occupied,ARM
2452,80,100,102400,24-08-2006,480,8.713,CT,617,Owner Occupied,ARM
4137,80,100,102400,07-09-2006,480,8.25,UT,651,Owner Occupied,ARM
4635,80,100,102400,15-09-2006,360,7.875,FL,642,Owner Occupied,ARM
2339,86.01,86.01,102350,18-08-2006,180,6.75,LA,718,Owner Occupied,Fix
199,90,90,102150,18-08-2006,360,8.4,MI,599,Owner Occupied,ARM
673,90,90,102150,22-08-2006,360,9.2,FL,545,Owner Occupied,ARM
3367,95,95,102125,28-08-2006,360,10.4,TX,604,Owner Occupied,ARM
614,85,100,102000,31-08-2006,360,9.6,OH,603,Owner Occupied,ARM
1702,81.93,81.93,102000,29-08-2006,360,8.787,TX,537,Owner Occupied,ARM
2026,40.48,40.48,102000,23-08-2006,360,6.99,FL,782,Owner Occupied,Fix
2121,85,85,102000,21-08-2006,360,8.95,TX,558,Owner Occupied,ARM
3094,56.67,94.72,102000,28-08-2006,360,9.025,MD,520,Owner Occupied,Fix
3137,55.24,55.24,102000,06-09-2006,360,6.75,KS,669,Owner Occupied,Fix
3146,78.46,78.46,102000,30-08-2006,360,7.9,MI,605,Owner Occupied,ARM
4370,80,100,102000,01-09-2006,360,8.95,FL,614,Owner Occupied,ARM
3471,90,90,101970,30-08-2006,360,11.6,IA,555,Owner Occupied,Fix
3162,58.53,58.53,101900,30-08-2006,360,7.125,FL,602,Owner Occupied,ARM
3223,81.52,81.52,101900,05-09-2006,360,7.625,LA,678,Owner Occupied,Fix
4369,80,80,101840,05-09-2006,360,8.25,IA,583,Owner Occupied,Fix
4042,80,100,101716,07-09-2006,480,9.95,TX,658,Owner Occupied,ARM
117,90,100,101700,25-08-2006,360,9.3,TX,612,Owner Occupied,ARM
1503,90,100,101700,25-08-2006,360,10.95,NC,548,Owner Occupied,ARM
3439,90,90,101700,31-08-2006,360,7.95,MI,597,Owner Occupied,Fix
12,80,80,101600,15-08-2006,360,8.5,TX,582,Owner Occupied,Fix
3247,80,100,101520,23-08-2006,360,9,IL,651,Owner Occupied,ARM
3863,79.3,79.3,101500,21-08-2006,360,8.2,LA,574,Owner Occupied,Fix
2509,90,90,101340,22-08-2006,360,10.9,TX,558,Owner Occupied,Fix
1572,95,95,101175,05-09-2006,360,10.438,MO,627,Owner Occupied,ARM
1830,90,90,101160,10-08-2006,360,10.75,AL,622,Investor Owned,ARM
1588,63.92,63.92,101000,31-08-2006,360,7.2,LA,627,Owner Occupied,Fix
1834,20,100,101000,06-04-2006,360,11.45,CA,620,Owner Occupied,Fix
3675,89.38,89.38,101000,31-05-2006,360,9.6,IL,640,Investor Owned,Fix
4268,90,90,100800,06-09-2006,360,8.9,TN,593,Owner Occupied,Fix
1150,95,95,100700,11-08-2006,360,9.75,WI,589,Owner Occupied,ARM
2883,75,75,100500,01-09-2006,360,10.35,MO,507,Owner Occupied,ARM
1425,87.22,87.22,100300,15-08-2006,360,9.9,NJ,636,Investor Owned,Fix
1441,90,90,100049,19-05-2006,360,7.99,OH,679,Owner Occupied,Fix
407,80,100,100000,07-09-2006,480,7.35,SC,647,Owner Occupied,ARM
417,68.97,68.97,100000,15-08-2006,360,8.7,WA,522,Owner Occupied,Fix
726,50,100,100000,29-08-2006,360,7.65,WA,701,Owner Occupied,Fix
887,76.92,76.92,100000,05-06-2006,360,10.325,SC,574,Investor Owned,Fix
1050,71.43,71.43,100000,16-08-2006,360,8.25,FL,526,Owner Occupied,ARM
1137,80,80,100000,29-08-2006,360,8.99,PA,550,Owner Occupied,ARM
1222,79.37,79.37,100000,28-08-2006,360,9.5,WI,549,Owner Occupied,ARM
1725,84.03,84.03,100000,30-08-2006,480,9.25,PA,541,Owner Occupied,ARM
3390,80,80,100000,28-08-2006,360,10.6,MI,501,Owner Occupied,ARM
3953,20.49,20.49,100000,31-08-2006,360,7,CA,639,Owner Occupied,Fix
4375,80,100,100000,12-09-2006,360,6.99,NC,652,Owner Occupied,ARM
1373,20,100,99980,28-06-2006,360,11.7,UT,627,Owner Occupied,Fix
3481,90,90,99900,06-09-2006,360,9.3,NC,521,Owner Occupied,Fix
3696,90,90,99900,30-06-2006,360,9.5,MS,640,Investor Owned,ARM
1139,75,75,99750,30-06-2006,360,9.65,MO,579,Investor Owned,ARM
4486,95,95,99750,05-09-2006,360,7.5,MS,612,Owner Occupied,Fix
2370,90,90,99720,31-08-2006,360,6.875,IN,744,Owner Occupied,Fix
1627,80,100,99600,18-08-2006,360,8.95,FL,604,Owner Occupied,ARM
2041,81.89,81.89,99500,09-05-2006,360,8.95,TN,601,Owner Occupied,ARM
224,80,100,99440,15-08-2006,360,8.7,OK,608,Owner Occupied,ARM
1957,86.2,86.2,99300,31-08-2006,300,7.5,MO,636,Owner Occupied,Fix
490,84.75,84.75,99239,23-08-2006,360,10.45,NY,659,Owner Occupied,Fix
243,85,85,99025,31-05-2006,360,7.6,WA,591,Owner Occupied,Fix
603,90,90,99000,29-08-2006,360,10.7,IL,574,Owner Occupied,ARM
656,75,75,99000,29-08-2006,360,8.65,OH,554,Owner Occupied,ARM
1158,90,90,99000,31-08-2006,360,10.45,LA,640,Investor Owned,ARM
1579,90,90,99000,30-08-2006,360,8.6,MI,530,Owner Occupied,ARM
2266,90,95,99000,28-08-2006,360,10.75,MO,538,Owner Occupied,ARM
2610,90,90,99000,08-09-2006,480,8.6,MD,567,Owner Occupied,ARM
3172,79.26,79.26,99000,30-08-2006,360,7.875,FL,577,Owner Occupied,ARM
3700,90,100,99000,25-08-2006,360,10.65,TX,558,Owner Occupied,Fix
3682,80,80,98800,22-08-2006,360,9.65,AZ,505,Owner Occupied,ARM
3765,70,70,98700,21-08-2006,480,9.5,AZ,540,Owner Occupied,ARM
834,85,85,98600,16-08-2006,360,10.125,IA,547,Owner Occupied,ARM
1380,85,85,98600,21-08-2006,360,6.85,MD,609,Owner Occupied,ARM
3243,50.51,50.51,98500,05-09-2006,360,7.1,MD,596,Owner Occupied,ARM
4111,80,80,98400,15-09-2006,360,7.8,PA,671,Owner Occupied,ARM
4727,70,70,98000,07-09-2006,360,9.375,FL,508,Owner Occupied,ARM
558,85,85,97750,08-09-2006,360,8.35,KY,553,Owner Occupied,Fix
1076,84.27,84.27,97750,15-05-2006,360,7.15,PA,652,Owner Occupied,ARM
1884,80,80,97600,29-08-2006,360,10.55,MO,500,Owner Occupied,ARM
220,75,75,97500,28-08-2006,360,8.5,MA,526,Owner Occupied,ARM
3237,65,65,97500,22-08-2006,360,10.85,IN,503,Owner Occupied,ARM
866,85,90,97325,23-08-2006,360,9.375,TX,512,Owner Occupied,ARM
32,80,80,97200,09-08-2006,360,8.35,TX,557,Owner Occupied,Fix
1630,90,90,97200,05-06-2006,360,9.05,OH,553,Owner Occupied,ARM
2123,90,90,97200,30-08-2006,480,9.5,MO,588,Owner Occupied,ARM
1568,80,80,97040,14-08-2006,360,9.55,IN,600,Owner Occupied,Fix
888,69.29,69.29,97000,21-08-2006,360,10.35,WI,576,Owner Occupied,ARM
1599,20,100,97000,05-06-2006,360,11.8,CA,701,Owner Occupied,Fix
2253,20,100,97000,07-09-2006,360,11.75,MA,693,Owner Occupied,Fix
2320,100,100,97000,14-08-2006,360,10.725,MI,677,Owner Occupied,Fix
3786,100,100,97000,18-08-2006,360,9.47,NC,602,Owner Occupied,Fix
886,20,100,96400,11-07-2006,360,12.75,NY,621,Owner Occupied,Fix
1120,90,90,96300,15-08-2006,360,8.95,IL,718,Investor Owned,ARM
3355,90,100,96300,01-09-2006,360,10.5,OK,561,Owner Occupied,ARM
3928,90,90,96210,12-09-2006,360,10.85,MO,635,Investor Owned,ARM
1005,80,80,96000,19-05-2006,360,9.625,PA,520,Owner Occupied,ARM
2322,80,80,96000,21-08-2006,360,8.75,IL,518,Owner Occupied,Fix
3193,80,100,96000,23-08-2006,360,7.4,ND,614,Owner Occupied,ARM
3479,80,100,96000,31-08-2006,360,7.3,CA,623,Owner Occupied,ARM
3630,79.34,79.34,96000,30-08-2006,360,9.85,IL,533,Owner Occupied,ARM
4206,20,100,96000,26-07-2006,360,12.75,CA,624,Owner Occupied,Fix
4677,80,100,96000,31-08-2006,360,6.4,MI,600,Owner Occupied,ARM
2039,95,95,95950,28-08-2006,360,8.4,OH,588,Owner Occupied,Fix
4428,95,95,95950,05-09-2006,360,9.837,WI,568,Owner Occupied,ARM
72,80,100,95920,21-08-2006,360,8.3,OH,536,Owner Occupied,Fix
3766,80,100,95920,24-08-2006,360,8.99,TX,659,Owner Occupied,ARM
3000,95,95,95893,16-08-2006,360,9.65,TX,588,Owner Occupied,ARM
961,90,100,95850,19-05-2006,360,10.6,MO,518,Owner Occupied,ARM
3839,85,85,95710,21-08-2006,360,8.4,MO,618,Owner Occupied,ARM
3169,80,100,95600,30-08-2006,360,8.1,KS,612,Owner Occupied,ARM
427,80,80,95200,30-08-2006,360,10.15,OH,526,Owner Occupied,Fix
776,100,100,95000,29-08-2006,480,8.9,SC,659,Owner Occupied,ARM
973,71.43,71.43,95000,11-09-2006,360,9.625,IL,513,Owner Occupied,ARM
1146,95,95,95000,21-08-2006,360,9.45,OK,573,Owner Occupied,ARM
1472,63.33,63.33,95000,14-08-2006,360,7.85,MI,646,Owner Occupied,Fix
1766,79.17,79.17,95000,22-08-2006,360,8.15,OH,517,Owner Occupied,Fix
2164,71.43,71.43,95000,28-08-2006,360,10.1,FL,530,Owner Occupied,ARM
2561,95,95,95000,20-07-2006,360,7.95,OH,617,Owner Occupied,ARM
2601,100,100,95000,05-09-2006,360,10,MO,625,Owner Occupied,Fix
2773,76,76,95000,06-09-2006,480,8.45,WA,534,Owner Occupied,ARM
3732,74.8,74.8,95000,23-08-2006,480,8.8,WI,605,Owner Occupied,ARM
3971,95,95,95000,07-09-2006,360,9.45,NC,706,Owner Occupied,ARM
4846,20,100,95000,10-07-2006,360,11.7,CA,611,Owner Occupied,Fix
819,82.76,82.76,94839,25-08-2006,360,7.875,SD,748,Owner Occupied,Fix
2011,87.61,87.61,94620,01-09-2006,360,8.625,OK,616,Owner Occupied,Fix
37,90,100,94500,30-08-2006,360,10.05,TX,569,Owner Occupied,ARM
1116,90,90,94500,22-08-2006,360,8.95,LA,621,Investor Owned,ARM
1409,90,95,94500,28-08-2006,360,8.85,OH,635,Investor Owned,ARM
1752,90,90,94500,11-08-2006,360,8.9,TN,550,Owner Occupied,ARM
3583,75,75,94500,05-09-2006,360,8.75,AZ,535,Owner Occupied,ARM
2450,20,100,94436,14-09-2006,360,11.2,CA,622,Owner Occupied,Fix
1904,80,100,94400,21-08-2006,360,8.65,MO,601,Owner Occupied,ARM
3896,80,100,94400,05-09-2006,360,7.99,OK,604,Owner Occupied,Fix
4356,80,100,94400,06-09-2006,360,9.35,WI,573,Owner Occupied,Fix
518,81.94,81.94,94236,19-05-2006,360,7.6,MI,597,Owner Occupied,ARM
259,90,90,94140,31-08-2006,480,8.95,NC,550,Owner Occupied,ARM
198,89.97,89.97,94000,21-08-2006,360,7.5,SD,764,Owner Occupied,Fix
761,87.04,87.04,94000,30-08-2006,360,8.5,IL,602,Investor Owned,ARM
4275,90,90,93969,05-09-2006,360,10.3,NY,702,Owner Occupied,Fix
1212,20,100,93800,24-07-2006,360,12.65,CA,641,Owner Occupied,Fix
109,75,75,93750,05-09-2006,360,10.3,MO,546,Owner Occupied,Fix
2443,90,95,93600,16-08-2006,360,9.5,OH,559,Owner Occupied,ARM
319,85,85,93500,22-08-2006,360,9.05,IL,507,Owner Occupied,ARM
443,85,85,93500,31-08-2006,360,8.55,MO,531,Owner Occupied,ARM
3730,85,100,93500,17-08-2006,360,9.3,MO,509,Owner Occupied,ARM
3466,80,100,93120,31-08-2006,360,8.3,LA,659,Owner Occupied,ARM
3970,95,95,93100,28-08-2006,360,8.625,TN,577,Owner Occupied,ARM
4017,95,95,93100,15-09-2006,360,8.625,MO,608,Owner Occupied,ARM
714,93,93,93000,15-08-2006,360,9.5,OH,564,Owner Occupied,Fix
2015,100,100,93000,29-08-2006,360,9.7,MI,621,Owner Occupied,ARM
3503,80.87,80.87,93000,19-05-2006,360,8.3,LA,658,Owner Occupied,Fix
608,85.39,85.39,92900,25-08-2006,360,7,OK,694,Owner Occupied,Fix
2551,80,80,92800,21-08-2006,240,9.65,TX,519,Owner Occupied,Fix
3660,80,80,92800,30-08-2006,360,7.9,MO,614,Owner Occupied,ARM
2084,80,100,92720,21-08-2006,360,7.9,IN,640,Owner Occupied,ARM
790,90,90,92700,16-08-2006,360,9.65,IL,664,Investor Owned,ARM
3178,76.19,76.19,92500,28-08-2006,360,8.25,TN,585,Owner Occupied,ARM
3656,80,100,92448,25-08-2006,360,8.175,NE,600,Owner Occupied,ARM
3326,80,100,92400,25-08-2006,360,8.65,OK,605,Owner Occupied,ARM
1994,52.88,52.88,92220,28-08-2006,360,8.1,OK,588,Owner Occupied,ARM
3540,95,95,92150,24-08-2006,360,8.45,OH,643,Owner Occupied,Fix
4798,100,100,92130,06-09-2006,480,8.7,MO,695,Owner Occupied,ARM
339,70.77,70.77,92000,24-08-2006,360,8.5,FL,531,Owner Occupied,ARM
1034,80,100,92000,18-08-2006,360,7.45,MS,611,Owner Occupied,ARM
1229,80,100,92000,18-08-2006,480,9.05,FL,652,Owner Occupied,ARM
1825,80,80,92000,30-08-2006,360,10.35,TX,529,Owner Occupied,ARM
4273,80,100,92000,12-09-2006,360,8.237,LA,664,Owner Occupied,ARM
660,90,100,91800,08-09-2006,360,9.5,TX,571,Owner Occupied,Fix
1311,90,90,91800,05-09-2006,360,10.15,TX,645,Investor Owned,ARM
957,84.14,84.14,91600,23-08-2006,360,8.4,FL,642,Owner Occupied,Fix
2364,80,80,91600,05-09-2006,360,9.05,TX,596,Owner Occupied,ARM
456,72.05,72.05,91500,30-08-2006,360,9.45,MO,548,Owner Occupied,ARM
4181,87.05,87.05,91400,31-08-2006,360,7,LA,717,Owner Occupied,Fix
258,80,80,91200,17-08-2006,360,7.75,IN,622,Investor Owned,ARM
651,80,100,91200,17-08-2006,360,8.8,FL,654,Owner Occupied,ARM
4228,95,95,91200,29-08-2006,360,10.475,TX,623,Owner Occupied,ARM
3191,95,100,91010,31-08-2006,360,9.6,MO,609,Owner Occupied,ARM
829,88.01,88.01,91000,16-08-2006,300,7.25,MS,699,Owner Occupied,Fix
2191,56.88,56.88,91000,28-08-2006,360,10.45,IL,506,Owner Occupied,Fix
4747,100,100,91000,05-09-2006,360,9.85,LA,662,Owner Occupied,ARM
3776,85,85,90950,30-08-2006,360,8.4,TX,521,Owner Occupied,ARM
1500,90,90,90900,11-04-2006,360,6.99,OH,744,Investor Owned,Fix
4501,90,90,90900,11-09-2006,360,8.05,OH,554,Owner Occupied,Fix
3743,80,99.24,90705,22-08-2006,360,9.75,TX,661,Owner Occupied,ARM
1450,80,88.5,90558,06-09-2006,360,9.7,CO,624,Owner Occupied,ARM
869,53.55,53.55,90550,08-09-2006,360,8.375,NJ,602,Owner Occupied,Fix
1818,90,100,90450,29-08-2006,360,9.3,NE,553,Owner Occupied,ARM
3989,90,90,90450,30-08-2006,360,9.297,MI,554,Owner Occupied,Fix
2156,80,100,90400,30-08-2006,360,8.45,IN,615,Owner Occupied,ARM
2549,46.31,46.31,90300,24-08-2006,240,9.45,TX,607,Owner Occupied,Fix
1290,95,95,90250,21-08-2006,480,10.3,IL,658,Owner Occupied,ARM
2951,95,95,90250,21-08-2006,360,10.55,NC,598,Owner Occupied,ARM
3936,95,95,90250,30-08-2006,360,8.95,MO,556,Owner Occupied,ARM
821,95,95,90155,23-05-2006,360,10,IN,623,Owner Occupied,ARM
777,85,100,90100,30-08-2006,360,10.4,LA,535,Owner Occupied,ARM
1082,85,85,90100,31-08-2006,360,9.5,MD,638,Investor Owned,Fix
219,100,100,90000,31-08-2006,360,10.1,TX,619,Owner Occupied,Fix
690,90,90,90000,28-08-2006,360,10.75,MO,630,Investor Owned,ARM
732,75.23,75.23,90000,14-08-2006,360,7.7,PA,660,Investor Owned,ARM
755,57.33,57.33,90000,05-09-2006,360,7.25,ME,644,Owner Occupied,Fix
1068,81.82,81.82,90000,14-08-2006,360,10.85,WI,526,Owner Occupied,ARM
1106,69.23,69.23,90000,02-06-2006,360,10.95,WI,537,Owner Occupied,ARM
1421,75,75,90000,28-08-2006,360,9.55,WI,559,Owner Occupied,ARM
1788,90,90,90000,18-08-2006,360,9.7,IL,536,Owner Occupied,ARM
1877,55.9,55.9,90000,05-09-2006,360,7.4,TN,567,Owner Occupied,Fix
2051,75,75,90000,28-08-2006,360,9.525,MD,537,Owner Occupied,ARM
2596,90,90,90000,25-08-2006,360,11.2,MI,628,Owner Occupied,ARM
2664,90,100,90000,25-08-2006,360,10.7,MO,547,Owner Occupied,ARM
2927,74.38,74.38,90000,28-08-2006,360,8.5,PA,527,Owner Occupied,ARM
3655,90,100,90000,31-08-2006,360,10.4,TX,576,Owner Occupied,Fix
4168,90,90,90000,30-08-2006,360,8.45,TX,558,Owner Occupied,Fix
4184,89.55,89.55,90000,28-08-2006,480,9.05,IN,558,Owner Occupied,ARM
4461,45,45,90000,07-09-2006,360,12.15,AZ,608,Owner Occupied,ARM
228,90,96.01,89995,08-08-2006,360,10.7,TX,593,Owner Occupied,Fix
4029,20,100,89980,13-09-2006,360,12.6,MA,668,Owner Occupied,Fix
3850,90,90,89910,31-08-2006,360,10,MO,641,Investor Owned,ARM
3853,90,90,89910,01-09-2006,360,10.6,OH,658,Investor Owned,ARM
4191,80,80,89600,28-08-2006,360,7.7,TX,592,Owner Occupied,ARM
3625,79.98,79.98,89575,23-08-2006,360,9.9,WI,547,Owner Occupied,ARM
2069,39.55,39.55,89500,21-08-2006,360,7.8,FL,641,Owner Occupied,Fix
2864,85,100,89250,05-09-2006,360,11.35,TN,593,Investor Owned,ARM
2306,90,90,89100,31-05-2006,360,7.25,PA,703,Investor Owned,Fix
2262,89,89,89000,18-08-2006,360,8.85,FL,553,Owner Occupied,ARM
4654,89,89,89000,29-08-2006,360,9.9,OH,550,Owner Occupied,Fix
4145,95,95,88825,01-09-2006,360,9.35,SC,586,Owner Occupied,ARM
1526,80,80,88800,18-08-2006,360,11.5,TX,570,Owner Occupied,Fix
4617,80,100,88800,01-09-2006,360,7.95,MI,607,Investor Owned,ARM
1497,85,85,88315,16-08-2006,360,9.65,IN,512,Owner Occupied,ARM
132,90,90,88200,01-09-2006,360,8.99,TN,623,Investor Owned,Fix
2733,90,100,88200,31-08-2006,360,10.1,LA,602,Owner Occupied,ARM
2784,70,70,88200,23-08-2006,360,8.6,LA,511,Owner Occupied,Fix
2941,20,100,88000,12-09-2006,360,12.3,CA,648,Owner Occupied,Fix
3288,80,80,88000,18-04-2006,240,10.25,TN,534,Owner Occupied,Fix
3446,50,50,88000,11-09-2006,360,8.25,FL,577,Owner Occupied,Fix
3555,80,100,88000,06-09-2006,360,7.75,UT,609,Owner Occupied,ARM
3610,80,80,88000,25-08-2006,360,7.35,MD,600,Owner Occupied,Fix
4403,20,100,88000,18-07-2006,360,12.55,CA,647,Owner Occupied,Fix
4666,58.47,58.47,88000,31-08-2006,360,8.75,FL,604,Owner Occupied,Fix
3245,100,100,87800,30-08-2006,360,9.1,MI,643,Owner Occupied,ARM
3997,75,100,87750,31-08-2006,360,11.15,WI,523,Investor Owned,ARM
2276,80,100,87600,28-04-2006,360,8.35,ND,595,Owner Occupied,ARM
3826,80,95,87600,22-08-2006,360,9.875,MI,528,Owner Occupied,ARM
99,85,85,87550,06-09-2006,360,10.5,PA,556,Investor Owned,ARM
236,95,95,87400,09-08-2006,360,9.3,PA,662,Owner Occupied,Fix
4208,95,95,87400,13-09-2006,360,10.6,NV,785,Investor Owned,ARM
1907,90,100,87300,22-08-2006,360,12.1,TX,610,Investor Owned,Fix
2072,90,90,87300,25-08-2006,360,9.8,MI,640,Owner Occupied,Fix
1802,90,90,87210,24-08-2006,360,9.25,MD,636,Investor Owned,ARM
342,80,100,87200,31-08-2006,360,8.9,TX,601,Owner Occupied,ARM
4696,80,80,87200,11-08-2006,360,9.45,OH,601,Investor Owned,Fix
214,89.79,89.79,87100,22-08-2006,360,8.85,LA,617,Investor Owned,ARM
2451,94.97,94.97,86900,22-08-2006,360,8.9,MO,601,Owner Occupied,ARM
568,85,85,86700,29-08-2006,360,10,IL,538,Owner Occupied,ARM
476,90,90,86580,15-08-2006,360,8.8,MD,714,Investor Owned,ARM
1341,80,100,86400,31-08-2006,360,7.95,NE,613,Owner Occupied,ARM
1785,90,90,86400,07-09-2006,360,8.99,AL,528,Owner Occupied,ARM
2256,90,90,86400,12-09-2006,360,9,NC,612,Owner Occupied,ARM
3347,90,90,86400,28-08-2006,360,9.95,KY,535,Owner Occupied,ARM
381,80,100,86320,21-08-2006,360,8.735,TX,669,Owner Occupied,ARM
1692,22.96,22.96,86300,21-08-2006,360,7.6,CT,678,Owner Occupied,Fix
1327,75,75,86250,01-09-2006,360,10.4,MD,521,Owner Occupied,ARM
240,80,80,86000,22-08-2006,360,9.5,MO,508,Owner Occupied,ARM
3905,85,85,85765,05-09-2006,360,6.75,NY,756,Owner Occupied,Fix
526,80,80,85600,28-08-2006,360,9.65,OH,525,Owner Occupied,Fix
211,95,95,85500,25-08-2006,360,10.6,MI,637,Owner Occupied,ARM
359,90,90,85500,08-08-2006,240,9.5,NC,665,Investor Owned,Fix
408,75,75,85500,01-09-2006,360,11.2,TX,509,Owner Occupied,ARM
696,90,100,85500,24-08-2006,360,9.1,IN,565,Owner Occupied,ARM
965,90,90,85500,07-09-2006,360,8.75,MI,557,Owner Occupied,Fix
2047,47.5,47.5,85500,24-08-2006,360,7.99,CA,628,Owner Occupied,Fix
2287,90,90,85500,21-08-2006,360,7.25,WA,689,Owner Occupied,ARM
2565,90,100,85500,23-08-2006,360,10.5,TX,550,Owner Occupied,ARM
2663,90,100,85500,31-08-2006,360,9.55,MI,539,Owner Occupied,ARM
3305,90,90,85500,24-08-2006,360,8.9,TX,640,Investor Owned,ARM
3616,90,90,85500,14-08-2006,360,9.95,IL,699,Investor Owned,ARM
3990,90,90,85500,06-09-2006,360,11,TX,628,Investor Owned,ARM
4059,90,90,85500,23-08-2006,360,9.7,MI,631,Investor Owned,ARM
4072,90,100,85500,18-09-2006,360,8.95,WI,601,Owner Occupied,ARM
4735,95,95,85500,28-08-2006,360,10.2,MI,561,Owner Occupied,ARM
4876,86.36,86.36,85500,31-08-2006,360,8.7,OH,601,Investor Owned,ARM
4895,90,90,85500,29-08-2006,360,8.4,FL,602,Investor Owned,ARM
4639,90,95,85410,31-08-2006,360,10.8,TX,572,Owner Occupied,ARM
2712,95,100,85405,25-08-2006,360,8.65,MI,616,Owner Occupied,ARM
659,77.27,77.27,85000,21-08-2006,360,8.05,PA,609,Owner Occupied,Fix
1671,92.39,92.39,85000,15-08-2006,360,9.35,OH,659,Investor Owned,ARM
1970,84.58,84.58,85000,24-08-2006,360,10.4,PA,508,Owner Occupied,ARM
2816,60.28,60.28,85000,21-08-2006,360,7.2,TX,589,Owner Occupied,Fix
3013,85,95,85000,29-08-2006,360,9.85,MI,551,Investor Owned,ARM
3402,85,100,85000,23-08-2006,360,10.85,TX,622,Investor Owned,ARM
3967,100,100,85000,18-09-2006,360,10.45,MO,643,Owner Occupied,ARM
